transaction_id|customer_id|amount|currency|status|channel|timestamp|fees_charged
b86d33e7-c566-4fae-81c4-806fa970aad7|74103|7512.11|KES|FAILED|M-Pesa|02/03/2025 17:02|75.12
9b58c7e7-a8e3-4e90-a13e-b22382196d7a|69748|39414.26|KES|SUCCESS|M-Pesa|25/01/2025 16:56|394.14
490f105a-3c62-4e22-b387-86f3a2d97326|24821|12299.52|KES|SUCCESS|M-Pesa|03/01/2025 12:55|123
da4c0bd3-acc8-4db3-80cd-c99e619157fd|79872|47400.73|KES|SUCCESS|Card|09/06/2025 15:14|711.01
702ab07a-e61a-42dd-b533-71ce5f5793b4|30178|18067.13|KES|SUCCESS|Bank Transfer|14/06/2025 12:41|30
ce50596d-d949-4e52-a5c4-dbec684436b2|77959|17232.3|KES|SUCCESS|M-Pesa|18/06/2025 15:43|172.32
655e1f9b-1286-44bf-a684-7cabf7bb8122|81402|36868.84|KES|SUCCESS|M-Pesa|19/06/2025 11:45|368.69
f01293cc-2f56-4b86-817e-c9648a37e567|26811|37350.7|KES|FAILED|M-Pesa|15/03/2025 4:39|373.51
5e727857-98a3-46db-8b9b-dbdf8241be0d|79883|5278.69|KES|FAILED|M-Pesa|09/06/2025 10:30|52.79
839d1a55-2745-4682-846b-ef877a5f9d0a|31439|17606.68|KES|SUCCESS|M-Pesa|29/05/2025 10:34|176.07
d36e141d-c6b9-4a4e-b7c6-82be66362330|74653|19575.84|KES|SUCCESS|Card|28/02/2025 22:02|293.64
4ad74e03-fd13-4ac0-83dc-51da184fa7f5|56382|16339.83|KES|SUCCESS|M-Pesa|22/04/2025 13:44|163.4
b2386bcf-e06e-4a73-b925-cfb766510c27|80180|35623.73|KES|SUCCESS|M-Pesa|04/04/2025 5:31|356.24
ac8c6ebf-c3db-40e0-901a-54aa1f7b86af|13623|15082.48|KES|SUCCESS|App|14/05/2025 1:20|10
75103f98-c7c5-48e3-a833-73d6f61e7326|91546|12207.37|KES|SUCCESS|Card|19/06/2025 5:32|183.11
20544366-c9d1-4ed5-8eda-9ead739a4fbe|33897|15209.27|KES|FAILED|M-Pesa|17/03/2025 11:48|152.09
9390f844-b753-4e72-820e-69e584a960dc|70467|34468.38|KES|SUCCESS|Card|21/04/2025 18:35|517.03
6e9bb01a-8041-4f7b-acc6-ce4fbd8c8444|90800|2696.23|KES|PENDING|Card|14/03/2025 9:23|40.44
4418f0e3-1da6-408b-bf39-bbe4f91b870c|28651|32839.42|KES|SUCCESS|Bank Transfer|11/06/2025 9:40|30
72922a97-2e38-43fe-9fac-6bcfbbbb2a02|41850|45083.64|KES|SUCCESS|M-Pesa|31/03/2025 2:49|450.84
cba218b1-1d88-4160-b107-99164e51c55f|64035|11803.84|KES|PENDING|Card|19/02/2025 10:27|177.06
ad1f45df-d1d4-4c4d-83d8-b396857890e7|73053|49515.2|KES|SUCCESS|App|09/03/2025 19:19|10
d560ff96-0c34-45e5-892f-53cb0033e149|74232|27926.34|KES|SUCCESS|M-Pesa|28/02/2025 10:15|279.26
96026448-9371-4669-823b-4fab9a6432f3|54449|29952|KES|SUCCESS|Bank Transfer|29/01/2025 14:51|30
89b96a53-1eaf-42db-9f11-e6b0b9ce99cc|80941|48935.23|KES|SUCCESS|Bank Transfer|08/02/2025 11:31|30
ef78f80d-dab3-487f-8648-ce141184786c|46703|2684.51|KES|FAILED|M-Pesa|02/01/2025 11:09|26.85
65c47192-9c8a-446d-9045-206aa3d01a1a|42040|15161.05|KES|SUCCESS|M-Pesa|01/01/2025 20:34|151.61
fe4b0d0b-0f04-441b-9979-345eb343d118|12081|32704.59|KES|SUCCESS|M-Pesa|18/05/2025 4:41|327.05
51e8e266-5355-45d1-ba5d-8d1a53fd3d71|29162|12200.6|KES|SUCCESS|Card|21/03/2025 17:10|183.01
bbe0295e-463a-48d0-86df-d5b7485decc7|74951|34325.7|KES|SUCCESS|M-Pesa|22/01/2025 13:58|343.26
ffc24da0-be17-4f22-a92c-9d242bd47079|48218|12023.75|KES|FAILED|Bank Transfer|13/04/2025 0:07|30
bbe3f229-6246-4579-a166-90651eeb4a60|33206|282.04|KES|SUCCESS|M-Pesa|16/06/2025 5:41|2.82
cb3146df-c159-4507-aed7-1d2bd6a4fa5b|85932|13042.88|KES|SUCCESS|Bank Transfer|11/04/2025 1:50|30
bb73c9f1-4ca9-44a7-985a-03c60d777c4c|59110|33211.18|KES|SUCCESS|M-Pesa|30/05/2025 5:15|332.11
ba2c6def-aeba-44f6-8744-51711d0d4fad|26669|27511.98|KES|SUCCESS|M-Pesa|02/04/2025 7:11|275.12
f4be0ef7-3894-438e-9606-c982f653be2b|68626|3303.41|KES|SUCCESS|USSD|19/03/2025 0:00|10
d35bd3e2-7fb8-492f-b347-264da99cce52|83254|21296.87|KES|SUCCESS|USSD|07/03/2025 19:17|10
e2ed2c2a-3173-4347-94c1-df2575e66aa9|68782|18207.98|KES|SUCCESS|Bank Transfer|27/04/2025 12:39|30
c68fa31c-9e58-448c-b47e-b10769aea192|42827|28865.97|KES|SUCCESS|Bank Transfer|18/02/2025 22:25|30
a4063ae7-598c-44bd-b277-acf52c6943de|18357|23268.68|KES|SUCCESS|M-Pesa|26/01/2025 5:30|232.69
aa25228f-1447-4209-8f8c-70554e5211ad|58196|7107.24|KES|SUCCESS|M-Pesa|06/05/2025 18:15|71.07
51180895-c746-4cea-996e-8658a4d7f146|50089|32797.93|KES|SUCCESS|M-Pesa|16/03/2025 19:35|327.98
c1d7be79-904d-4a80-b192-5bfb7ff9be7e|36921|35799.76|KES|PENDING|M-Pesa|13/05/2025 5:20|358
073d60c8-fd35-4fe0-a3d4-bdb83c96d2c8|83638|8313.13|KES|PENDING|M-Pesa|01/02/2025 8:20|83.13
99660f40-59c4-4e0a-bd42-c38182a15b8c|69013|22827.11|KES|SUCCESS|Bank Transfer|27/04/2025 17:09|30
2853fa5b-ae24-48cd-8668-1de1f0118fa2|87029|9132.84|KES|SUCCESS|M-Pesa|07/05/2025 1:37|91.33
ca649b52-e21c-4184-8426-4322f931ddcc|32230|28623.77|KES|SUCCESS|Card|19/02/2025 19:21|429.36
b0de361d-8529-4ed6-90f5-81e341706223|38036|46364.69|KES|FAILED|App|19/04/2025 18:10|10
dd2d5372-8f52-46f7-80e2-84e6056fab29|67921|21598.09|KES|FAILED|M-Pesa|03/03/2025 23:49|215.98
842b7ac0-c4e3-437e-b62f-ca101f266806|58666|36422.56|KES|SUCCESS|USSD|22/06/2025 16:21|10
ad504aa7-ff0c-4cee-8f55-c7cda1d56c58|49352|29436.75|KES|SUCCESS|M-Pesa|10/03/2025 19:48|294.37
947c306a-a99c-4823-969c-175faea1ebce|81698|13604.13|KES|SUCCESS|M-Pesa|04/04/2025 20:48|136.04
c5e5ea0a-5b36-4b87-8062-f4436968008b|77206|7173.79|KES|SUCCESS|Bank Transfer|04/04/2025 19:04|30
4bcef3b2-e874-4b24-aa0b-53d899dc768a|91609|2754.82|KES|SUCCESS|M-Pesa|15/04/2025 19:38|27.55
50002e62-e5cd-45a6-86cf-5127a3f00e9c|53844|4830.44|KES|SUCCESS|App|31/03/2025 12:18|10
da7203ca-61c6-4d27-a50c-bc69f0e17b18|43301|23732.45|KES|SUCCESS|M-Pesa|15/04/2025 6:15|237.32
5216eda8-2715-4faa-896e-4ea8a184e6a6|50629|22278.65|KES|SUCCESS|USSD|06/03/2025 8:10|10
715aca94-1e45-40bf-8bb2-41edbe51e3d0|98481|1322.73|KES|SUCCESS|M-Pesa|03/06/2025 20:28|13.23
e5edf0ce-7b0c-46f6-957b-2e5920e5fb5c|35636|16301.95|KES|SUCCESS|M-Pesa|07/05/2025 4:40|163.02
0affced5-4266-47ac-8073-3575cc7a83b1|32704|9459.21|KES|SUCCESS|M-Pesa|31/01/2025 22:06|94.59
fa0a5614-0f74-485a-bf4e-77b20bafb7a6|63418|36357.22|KES|SUCCESS|App|16/01/2025 1:54|10
ed1b40e1-605e-4cab-b16c-783e55951aaf|78012|8986.66|KES|FAILED|Bank Transfer|19/03/2025 4:28|30
e176e746-eaba-40c7-84ce-5ec6de45ad97|86631|29276.8|KES|SUCCESS|M-Pesa|03/03/2025 20:21|292.77
8e8ad6ab-5ee8-416d-897b-14d0d3c9eb93|88205|45104.37|KES|SUCCESS|Bank Transfer|12/03/2025 13:35|30
91f4a725-e7b1-465a-b292-5d76e8e78035|49217|6260.51|KES|SUCCESS|M-Pesa|10/03/2025 13:17|62.61
4113bc82-d3d6-48ea-a9e7-dd694b3c422a|29342|26719.94|KES|SUCCESS|M-Pesa|27/01/2025 13:05|267.2
22f3cd9f-12a2-4766-baf9-812b4a6c1e0e|82564|45795.08|KES|SUCCESS|Card|18/03/2025 22:05|686.93
4928e9f6-99b7-4e50-9150-3e02c67c656c|74786|12666.55|KES|PENDING|Card|10/04/2025 13:01|190
851f34ab-a8e5-46b3-a66f-2dbf862aaf00|89659|3456.72|KES|SUCCESS|Card|10/05/2025 19:11|51.85
1d83457a-d2d3-4f5c-83d1-e4f61ca63db2|52262|4422.36|KES|FAILED|M-Pesa|07/05/2025 17:38|44.22
0527566f-28b1-447c-8ec2-9c76c4a998cd|41704|43448.8|KES|SUCCESS|Bank Transfer|10/05/2025 2:02|30
c94ea6be-5176-451c-a5a7-b9f1a3b2c8d4|35750|971.02|KES|PENDING|Bank Transfer|07/03/2025 0:20|30
f9977469-ed5b-4b8b-80dc-79ae0e879c6f|21853|28658.91|KES|SUCCESS|Bank Transfer|02/03/2025 12:49|30
e00abd5c-732b-48c5-bc88-1f20d966a340|63363|25842.65|KES|SUCCESS|Bank Transfer|06/04/2025 20:24|30
df562f1b-59df-46c4-80c9-9275de3d2b23|48273|30190.06|KES|SUCCESS|M-Pesa|20/05/2025 18:39|301.9
fe5f632f-e6dd-4b20-bf7d-f01dae3e10f2|52885|19711.48|KES|PENDING|M-Pesa|12/05/2025 6:09|197.11
f0e0d313-311f-4caf-b025-dbfeb54802e1|61140|37264.41|KES|FAILED|M-Pesa|20/03/2025 15:54|372.64
549ac009-ec0e-4e53-90fb-210708bf825c|39133|41762.86|KES|FAILED|M-Pesa|24/04/2025 15:37|417.63
d82f5b98-1edf-4c9c-844e-2d016e9580f6|64936|17361.85|KES|SUCCESS|Bank Transfer|10/04/2025 6:39|30
f18737e3-efc1-4726-bd55-4a964992641c|20857|28209.62|KES|SUCCESS|M-Pesa|07/06/2025 18:54|282.1
e58ceef4-530b-48c2-b5ab-a9226474f9d6|83343|960.74|KES|SUCCESS|M-Pesa|29/01/2025 21:14|9.61
922a08e0-a0d7-4254-b1fa-9a7572c9633c|48282|20489.96|KES|SUCCESS|App|18/03/2025 20:22|10
00330454-c3c6-4808-b92e-be2cd39debc1|45797|34486.17|KES|SUCCESS|M-Pesa|27/01/2025 11:37|344.86
37bef562-7a1a-4d69-badd-144ca75ae8fe|37550|37795.07|KES|SUCCESS|USSD|11/04/2025 21:49|10
6050ba7c-9e2b-414c-8fc7-ce9fc245cc85|16833|13913.34|KES|SUCCESS|Card|22/03/2025 17:47|208.7
20d88745-3aa5-434a-b632-171a365511b4|95920|44820.62|KES|SUCCESS|M-Pesa|21/06/2025 7:12|448.21
6538536f-0e2e-4fb3-a869-4f04ef5a2764|66614|38715.44|KES|SUCCESS|Card|27/01/2025 3:48|580.73
cb2aa558-2bd7-4eb1-af65-436272378560|35256|44341.54|KES|SUCCESS|M-Pesa|08/06/2025 5:09|443.42
b2d91c29-2559-4bae-85b3-97a6582554a4|29001|30296.63|KES|SUCCESS|M-Pesa|13/05/2025 5:17|302.97
2b100fdb-4033-4e4e-b862-462d139de07e|57566|37903.75|KES|SUCCESS|USSD|27/01/2025 7:56|10
5a916850-c7bb-406a-8ee6-b9fca2f84b20|82577|46875.9|KES|SUCCESS|M-Pesa|06/01/2025 3:19|468.76
d0a65296-e313-4e1f-b428-5ed27e7108f4|33061|14498.77|KES|SUCCESS|M-Pesa|12/03/2025 13:14|144.99
1f5ab086-29cd-431c-bfd7-3d674468266f|98153|47503.06|KES|SUCCESS|Bank Transfer|18/04/2025 3:40|30
1ee9d567-9ba7-4b75-ad6a-bff830a189bc|96173|41865.67|KES|SUCCESS|M-Pesa|14/05/2025 19:09|418.66
d3aa033d-0b85-4e6e-a58e-1f3031b79738|54949|35631.05|KES|SUCCESS|M-Pesa|06/02/2025 17:31|356.31
523f0dc4-8078-4f27-8171-24529c4536de|38699|36632.91|KES|SUCCESS|Card|03/05/2025 8:36|549.49
4187a806-29ad-49b2-ab06-7be71a09101c|49805|40405.69|KES|SUCCESS|M-Pesa|26/04/2025 23:07|404.06
e74aff90-2711-4f43-89c0-909ad8de8ed9|61873|46937.96|KES|SUCCESS|Card|24/01/2025 15:54|704.07
2aaccf65-61e5-4c45-9eec-2ba03c0df2af|35853|18928.44|KES|SUCCESS|M-Pesa|27/03/2025 22:16|189.28
6b22abc9-eb96-4895-a828-1421801c7114|64614|28406.31|KES|SUCCESS|M-Pesa|19/05/2025 8:57|284.06
0c046fb5-09e8-4f12-b5f3-e10d2e1b83d7|19169|22513.01|KES|SUCCESS|M-Pesa|20/03/2025 7:24|225.13
a393cabd-d3cd-4e16-8dcb-ac012576fe6c|91735|33392.4|KES|FAILED|Card|14/06/2025 0:20|500.89
727ac510-176c-4e14-b8ae-90de7f9d1624|82267|1423.12|KES|SUCCESS|USSD|26/02/2025 14:33|10
e3a43f5c-807d-45ca-aa72-997d51ff1265|45392|38708.02|KES|SUCCESS|M-Pesa|12/01/2025 4:11|387.08
369f1386-36ce-4afb-ac95-ae4735f84d73|91323|46682.9|KES|PENDING|Card|09/04/2025 6:45|700.24
bf042acb-b8dc-49cb-855a-a4f59490d2fb|13984|43738.23|KES|FAILED|M-Pesa|21/04/2025 19:17|437.38
cb9b8746-e2ef-4f6f-ad3c-dbde159b0169|61502|37120.52|KES|FAILED|Bank Transfer|28/06/2025 17:23|30
8363a75b-89a2-4732-8cd4-d4c792dbe7fe|94431|43363.01|KES|FAILED|Bank Transfer|18/02/2025 9:45|30
18b9ee1e-ba0a-48f3-bac2-88fb314e29ac|99619|35250.3|KES|SUCCESS|M-Pesa|14/04/2025 15:01|352.5
7d3e7a19-7883-4e4c-8244-16cd3e207032|53995|2536.42|KES|SUCCESS|M-Pesa|27/01/2025 5:43|25.36
0787b160-04b4-42ac-826b-78ffdfb6ad90|44850|46659.56|KES|SUCCESS|M-Pesa|13/03/2025 3:52|466.6
27fe76a9-84c2-49fe-9401-90a933929884|68063|49698.95|KES|SUCCESS|M-Pesa|17/01/2025 15:13|496.99
9412df19-68b2-4f83-9478-981c342fb316|33810|12733.94|KES|FAILED|M-Pesa|25/06/2025 19:21|127.34
ad04b04f-a590-4a60-8776-1884653791d9|44208|19575.95|KES|SUCCESS|M-Pesa|25/02/2025 1:54|195.76
de348459-858d-40aa-aaa8-a18127be0f79|30747|8157.66|KES|SUCCESS|M-Pesa|20/01/2025 18:53|33.01
a94ea016-3230-4eb9-a0df-60b44438719c|56193|14708.14|KES|SUCCESS|M-Pesa|20/04/2025 10:19|147.08
36901c20-f850-4428-bd64-6e16a7f8cb4b|67638|45345.25|KES|FAILED|M-Pesa|07/02/2025 4:17|453.45
f88a2fd6-79ae-4a96-a7e7-44da8fab3db1|10079|168.15|KES|SUCCESS|M-Pesa|04/02/2025 17:56|1.68
7dd1e5bf-c108-4162-b6fb-06823e1efa44|48530|2797.49|KES|SUCCESS|M-Pesa|06/01/2025 0:33|27.97
c8991c86-b73d-4cb1-9750-3e529aadd23e|86375|49785.94|KES|FAILED|USSD|13/05/2025 9:56|10
1c22155d-7fee-4d68-b0a8-3de3f4d41710|50900|33069.19|KES|SUCCESS|USSD|15/05/2025 0:24|10
c37000bf-4b4d-411f-815c-f726e746dd83|20425|18484.33|KES|SUCCESS|Card|20/04/2025 20:26|277.26
902b9f73-2890-44eb-8fde-cf228a311b07|13022|3501.36|KES|FAILED|Bank Transfer|23/05/2025 14:59|30
d0237cba-c712-4c81-a35f-1a3a75f5035c|98612|5035.66|KES|PENDING|M-Pesa|01/03/2025 22:20|50.36
d0a26e40-b5c6-4fa5-9ec1-7219e2fb1d38|45073|1402.3|KES|SUCCESS|Card|11/06/2025 23:18|21.03
0ed72708-94bf-415b-abac-26ee7888ba2b|94917|14467.43|KES|FAILED|Bank Transfer|21/06/2025 8:57|30
b96dc6b5-6732-406b-a36c-8885d60e70ad|43195|5485.02|KES|SUCCESS|M-Pesa|20/04/2025 20:28|54.85
6735af78-a461-43a4-aba0-11f0686a684f|13966|45055.97|KES|SUCCESS|M-Pesa|10/03/2025 3:53|450.56
eeefa6f9-4fb7-462f-98fa-9eaa2006e426|14237|35408.14|KES|SUCCESS|USSD|06/01/2025 13:52|10
cbc4b83e-45e6-4498-9a15-1e284c578378|11159|33869.89|KES|SUCCESS|M-Pesa|17/03/2025 0:45|338.7
b6c0fb8e-e224-4a16-9d83-284f5d0d9185|99423|37335.64|KES|SUCCESS|Card|11/06/2025 18:48|560.03
14d75737-07eb-4544-9a11-b4d805f1f109|38650|21385.87|KES|SUCCESS|Card|12/02/2025 8:35|320.79
7e4d2322-e254-4183-b6ad-e7e848e0429d|35516|30161.5|KES|SUCCESS|Bank Transfer|14/05/2025 8:35|30
f272a59e-1b7b-4009-9f4d-c7ebc3c31afc|63120|29086.74|KES|FAILED|USSD|01/01/2025 7:02|10
6bf00ba5-c713-4d97-9c54-8644ff65a78a|52782|34023.74|KES|SUCCESS|M-Pesa|08/05/2025 13:51|340.24
88901fa7-eb10-48ad-b85f-f23c54cb4a37|52659|21454.56|KES|SUCCESS|M-Pesa|24/01/2025 13:33|214.55
8081bce1-a754-4908-bf48-65179ab366f9|30039|28518.88|KES|SUCCESS|M-Pesa|12/05/2025 21:18|285.19
f79f8c99-1203-42ba-b40e-8b6cc3fc4099|41204|16030.16|KES|SUCCESS|M-Pesa|13/05/2025 7:30|160.3
609d4c72-467a-43ce-9fea-6b4efa3d3118|96259|34264.41|KES|SUCCESS|M-Pesa|10/06/2025 11:59|342.64
875be64e-9d46-4a44-a2c8-b03c62c5a887|96248|11774.02|KES|SUCCESS|M-Pesa|22/03/2025 1:35|117.74
9b8c3c52-23d8-4d84-bcf0-6e81a84a510b|29944|33154.98|KES|SUCCESS|Bank Transfer|04/02/2025 5:34|30
29ef7ca2-6d11-4701-b367-4757a49582e7|10807|23522.39|KES|FAILED|USSD|12/01/2025 7:29|7.56
054af540-d821-458c-a79f-2b60273da2eb|77976|10990.85|KES|SUCCESS|Bank Transfer|03/02/2025 12:29|30
f67727a2-6c58-4099-a147-9d9bc19fd7ac|13428|36458.81|KES|FAILED|M-Pesa|09/01/2025 12:42|364.59
a154c84d-c97b-486a-9236-4b420ad24391|65237|45009.51|KES|SUCCESS|M-Pesa|19/01/2025 2:29|450.1
086cc5fb-2cd1-4be3-beb3-8c1c63a0348e|40143|45137.08|KES|SUCCESS|M-Pesa|19/04/2025 17:28|451.37
d293ca70-2454-4db4-9899-028807df1d6a|79368|18945.57|KES|SUCCESS|M-Pesa|06/02/2025 21:36|42.84
7f032851-94b8-421d-9a54-29012871a0d8|86174|26565.35|KES|SUCCESS|Card|15/05/2025 2:41|398.48
8ca10d10-fb1d-4ab8-b0b7-c35500d46ea7|50424|13774.2|KES|SUCCESS|Bank Transfer|01/04/2025 1:29|30
695248f9-4d6a-4a74-90ea-9dab091c80c2|47466|16363.5|KES|SUCCESS|Card|25/03/2025 11:09|245.45
8d538616-d57e-4f9e-8eb8-a9925589acce|75699|10014.73|KES|SUCCESS|M-Pesa|18/05/2025 12:29|100.15
15479f90-45e2-452b-a431-4e5727fb339d|93638|7133.98|KES|SUCCESS|M-Pesa|06/05/2025 22:28|71.34
817b9c14-a76d-44a2-950e-65b59b7a7631|54455|5124.74|KES|FAILED|M-Pesa|30/05/2025 2:05|51.25
075bb816-4a19-47da-b2c6-ddacbf156490|41438|27765.81|KES|FAILED|M-Pesa|23/04/2025 19:37|277.66
16c314b8-3cc5-46c1-be65-cb017927264c|97814|48879.41|KES|SUCCESS|M-Pesa|03/06/2025 18:35|488.79
314aa547-00cb-4afe-b98b-32943a5110b0|36116|21280.89|KES|SUCCESS|M-Pesa|02/03/2025 0:20|212.81
75a39f69-f591-479e-a34c-f6a38cb3b7c5|20317|21471.65|KES|SUCCESS|Card|23/02/2025 2:44|322.07
645e4b16-183a-421c-aac4-5f74a18037d6|81001|24691.32|KES|SUCCESS|M-Pesa|27/02/2025 18:35|246.91
c0bbd4d4-3153-4db9-952f-94673b14dd84|52486|46595.39|KES|FAILED|Bank Transfer|07/02/2025 12:43|30
56ee4ba1-61af-427c-ba42-273a2bdeba23|44268|19973.11|KES|SUCCESS|Bank Transfer|09/05/2025 4:17|30
18a05e65-d6a1-4ee2-9508-01895603b1fb|27457|42491.99|KES|FAILED|M-Pesa|10/02/2025 22:50|424.92
029576a3-7361-45ae-8edd-5b9dce170727|18116|41312.04|KES|SUCCESS|M-Pesa|30/04/2025 4:11|413.12
7519692f-3013-4d66-9009-0fe9ebd1f383|68952|18792.26|KES|FAILED|M-Pesa|30/01/2025 23:37|187.92
f5cb5042-359f-4bec-b9a6-a5856483db61|92702|28586.9|KES|SUCCESS|M-Pesa|25/06/2025 8:30|285.87
72fde9ec-efe4-4d27-817e-faa6b72e080d|90469|10599.84|KES|SUCCESS|M-Pesa|13/05/2025 17:55|106
de24f744-99e9-4f37-a8cf-4193143dcc17|14469|1841.33|KES|SUCCESS|M-Pesa|16/03/2025 20:47|18.41
4e51517a-2598-46a6-b9dd-7619aaf35f55|91216|48631.67|KES|SUCCESS|M-Pesa|10/01/2025 15:14|486.32
c5cd89f8-dd0d-4328-b5ce-5970a2ee0f34|74787|49992.93|KES|SUCCESS|M-Pesa|23/01/2025 21:35|499.93
cc7e46f9-6f0b-4ce1-ae49-f6f7a4b806cb|64190|10375.09|KES|SUCCESS|M-Pesa|10/04/2025 1:36|55.17
732fcbf8-6afe-4b0a-a415-9e7a688bd613|38797|1244.58|KES|SUCCESS|USSD|03/01/2025 6:57|10
27eea9d8-cc71-45c8-9a7a-20d966d52e9e|46730|31915.07|KES|FAILED|M-Pesa|31/03/2025 4:55|319.15
ae174a0e-421c-48e5-83fa-3f02e17c0c6d|28024|27666.54|KES|SUCCESS|Bank Transfer|16/02/2025 13:02|30
3ea9c269-2994-4780-a25f-972cf29148c4|79000|30782.93|KES|SUCCESS|M-Pesa|19/06/2025 21:43|307.83
581de0fb-ae49-45e7-99c0-b35f3a6c02be|67071|26646.89|KES|SUCCESS|M-Pesa|12/05/2025 12:08|266.47
e1116fa5-b94e-4cbc-b0a5-c64643b522c5|75919|34228.42|KES|SUCCESS|Bank Transfer|29/03/2025 15:23|30
84e3eb68-153c-461c-92d9-d009e449e634|87961|7551.61|KES|SUCCESS|M-Pesa|01/04/2025 21:14|75.52
22e2dd93-752f-448b-83b1-16bf13e186ff|74762|43230.14|KES|SUCCESS|Bank Transfer|03/01/2025 11:19|30
8c22cfe4-0b5b-413c-a6af-c65c2a0cf40c|70721|35358.7|KES|SUCCESS|M-Pesa|14/01/2025 20:57|353.59
4c4ab924-f0d8-46ab-9b99-f736fd82d40f|36194|20400.89|KES|SUCCESS|M-Pesa|16/02/2025 4:53|204.01
1076d492-6007-4a6e-8823-89af027edf12|67566|28429.35|KES|SUCCESS|M-Pesa|31/05/2025 10:04|284.29
9f0c20d2-e400-4e22-857a-b2f8f59d9e7b|81143|40703.32|KES|SUCCESS|Bank Transfer|02/02/2025 19:03|30
db581c02-f840-46ce-924b-2dd2c47c2635|13587|46768.09|KES|SUCCESS|M-Pesa|10/06/2025 23:51|467.68
adabf6b0-32cc-4f96-9db6-653d94dba92c|43512|4414.13|KES|SUCCESS|M-Pesa|04/04/2025 9:11|44.14
68397bda-6187-4694-95a8-892c883f8535|51175|40246.97|KES|SUCCESS|M-Pesa|20/02/2025 23:56|402.47
9c7f998a-d3bb-4cc9-90c7-dd528e17a1c3|28587|27741.05|KES|SUCCESS|Card|30/01/2025 11:29|416.12
ff6f661c-7be6-4c5a-88dd-b2a2d0364921|68335|19824.2|KES|SUCCESS|M-Pesa|04/05/2025 7:25|198.24
48f978bf-181e-49fb-bca9-dd1116d81ba6|26492|9646.95|KES|FAILED|USSD|08/06/2025 12:36|10
9d0402b5-072a-4d2f-9986-e5d78bd1a72b|54650|10933.58|KES|SUCCESS|USSD|27/02/2025 23:12|10
ea82dfa5-44a2-4285-ac62-693fa0148bed|84814|41314.09|KES|SUCCESS|Card|14/05/2025 21:44|158.12
acd15d11-ae02-4394-8e40-0774d1d51762|42080|15877.5|KES|SUCCESS|M-Pesa|03/04/2025 15:19|158.78
0f45716c-e089-4eb0-9f44-0fadb70e555c|68072|30217.53|KES|SUCCESS|M-Pesa|02/04/2025 4:47|302.18
d798b95b-2b37-424b-8542-f37afb53f2fa|14077|17314.64|KES|SUCCESS|Card|12/02/2025 22:53|259.72
7907ea05-ba23-4a4f-b373-d5f0e8928265|39341|42416.27|KES|SUCCESS|M-Pesa|10/05/2025 7:32|424.16
2be6ec87-20af-4208-bb7c-d0e686efbda9|84240|25631.91|KES|SUCCESS|M-Pesa|28/05/2025 20:49|256.32
81e032c8-3c01-4c2e-949d-5a8695d5ccc0|11493|39119.55|KES|SUCCESS|M-Pesa|30/03/2025 6:03|391.2
2ecd5484-031b-4681-9510-ec7b0b3a8713|33645|21937.28|KES|SUCCESS|M-Pesa|26/05/2025 15:41|219.37
9eacb77f-2717-4791-88ef-9c8cdbe3d6a3|50747|14305.3|KES|SUCCESS|M-Pesa|01/03/2025 23:27|143.05
c694949a-a15a-4620-9078-5cde08a8f063|38789|24648.28|KES|SUCCESS|M-Pesa|26/03/2025 14:06|246.48
58922509-c712-4577-8007-789fd2bad75a|49079|15481.37|KES|SUCCESS|App|06/04/2025 18:48|10
b0bfd0de-e52b-490f-b82f-318bd3532846|11351|20951.14|KES|SUCCESS|Bank Transfer|20/03/2025 0:33|23.29
42487679-92d0-4162-9f32-e4fd8e06aec5|84180|30685.94|KES|PENDING|Card|21/01/2025 14:07|460.29
ec71f6af-d57f-407a-b4a7-14cb47cbec34|54423|17608.81|KES|PENDING|USSD|03/04/2025 7:36|10
b80d4daf-46ee-407e-935c-38c29d54d546|48876|25095.27|KES|SUCCESS|M-Pesa|23/05/2025 0:29|250.95
0e84ebb6-59f9-4f4b-97e8-1daee10e1986|24471|17302.67|KES|FAILED|USSD|08/02/2025 20:17|10
9effb267-7177-45da-9dd7-38d24b8aaf00|67147|46433.47|KES|PENDING|Card|21/06/2025 14:53|464.27
05bdb4d3-e34e-4703-aca9-d44cde8e326f|15646|37060.75|KES|SUCCESS|M-Pesa|16/06/2025 22:56|370.61
3a7e55b5-27a8-4dd8-a180-ef4d150af9d1|31523|15992.56|KES|SUCCESS|M-Pesa|21/04/2025 6:58|159.93
fc289b61-81a8-4920-8277-47beb293b01a|81260|17864.73|KES|SUCCESS|Bank Transfer|27/06/2025 0:19|30
202ba97b-9227-4e15-9210-dc341f702ae4|13221|39967.32|KES|PENDING|Card|26/01/2025 4:38|599.51
82bbdd99-e6c2-4108-8dd0-3ceb5ab710d8|66636|42013.39|KES|SUCCESS|M-Pesa|15/04/2025 7:56|420.13
49f46229-4032-4561-aea7-711ca5438b31|54282|24943.68|KES|SUCCESS|M-Pesa|15/04/2025 19:47|249.44
3782a217-a114-45d8-9e24-8e337bdca31b|63825|24895.22|KES|SUCCESS|USSD|08/02/2025 17:16|10
d61e6aa9-99ce-4dae-b5b0-f3b8fae04817|27786|38986.97|KES|SUCCESS|M-Pesa|07/06/2025 10:36|389.87
df268aa7-d36a-4052-8dbd-91ef39480ebb|52903|1347.51|KES|FAILED|App|28/03/2025 17:42|10
